input,target
पिपलह,पिपल
सुहगन्ध,सुगन्ध
रजत,रजत
जागृ,जागृति
ताल,ताली
लाळी,लाली
बचण,बचन
म,मसला
विन,विनय
सताह,सतह
कवचह,कवच
चेतण,चेतन
रवि्,रवि
चाहन,चाहना
अझहर,अजर
आदर्,आदर्श
बगहल,बगल
मआल,माला
नक्षत्र्,नक्षत्र
युवा्,युवा
रचना्,रचना
उमंग,उमङ्ग
रचनाह,रचना
विशाल,विशाल
आकाश,आकाश
क्षम,क्षमता
सखाह,सखा
म,महिमा
न,निकास
माणि,माणिक
बचान,बचन
चौ,चौतारी
कपुर,कपुर
आलोकह,आलोक
आ,आदर
गोरस,गोरस
नइ,निगम
द्रव्ह्य,द्रव्य
मनीष,मनीषा
डाँ,डाँफे
हवेल,हवेली
कद,कदर
साथ,साथी
दइव,दिवा
स,सुनौलो
आ,आलोक
लाँकुरी्,लाँकुरी
रोहिण,रोहिणी
साकाआर,साकार
गोरसह,गोरस
नहर्,नहर
निकासह,निकास
बिगहुल,बिगुल
दोभाण,दोभान
मालीह,माली
लवणह,लवण
शूभ,शुभ
हवहेली,हवेली
रुपकह,रुपक
सउन,सुनौलो
सुन,सुन
द,दोभान
अक्शर,अक्षर
जात,जाती
आयामह,आयाम
लोचण,लोचन
दीप,दीप
वृक्ष,वृक्ष
सिरानीह,सिरानी
पिपल्,पिपल
दलाण,दलान
गह,गहना
बइ,बिहानी
लांकुरी,लाँकुरी
तथ्य,तथ्य
सफा,सफा
बिपना्,बिपना
मिलन,मिलन
बिहाहनी,बिहानी
चिराय,चिरायु
शीतहल,शीतल
गगन,गगन
सतहह,सतह
सवहल,सवल
दीपह,दीप
सा,सादा
म,मायालु
झरन,झरना
कलमह,कलम
रोहि,रोहिणी
मणि्,मणि
हवेली,हवेली
बगऐँच,बगैँचा
व,विपुल
तर,तरल
चआ,चाहना
मिसिलह,मिसिल
लता्,लता
उत्तम्,उत्तम
जरायो्,जरायो
झरना्,झरना
प्रए,प्रेम
पऋथ्,पृथ्वी
सउल,सुलभ
सउ,सुख
द्रव्य,द्रव्य
जु,जुनेली
जुनेली,जुनेली
खनिजह,खनिज
प्रगत,प्रगति
भूमि,भूमिका
क्षमता,क्षमता
यो,योजना
स,समाज
मइल,मिलन
मयूहर,मयूर
मुन,मुनाल
सउशई,सुशील
म,मैदान
हाकि,हाकिम
था,थाली
गउरँ,गुराँस
दइ,दिवस
विनाय,विनय
विनम्रह,विनम्र
झरनाह,झरना
लाली्,लाली
भऊ,भूगोल
चित्र,चित्र
गोरेटो,गोरेटो
मआल,माली
गहणा,गहना
कृप,कृपा
दर्,दर्पण
शआन्,शान्ति
मन,मनीषा
सौगात,सौगात
मकाल,मकल
स,सुमन
छात,छाता
दिवस्,दिवस
लगनह,लगन
अपुर्व,अपूर्व
अतुल्,अतुल
गगहन,गगन
डाली,डाली
सरलह,सरल
मइ,मित
अनान्त,अनन्त
आक,आकार
सग,सगुन
अताहा,अथाह
छह,छहारी
किन,किनारा
पवितार,पवित्र
बिहाणी,बिहानी
चनह्द्र,चन्द्र
आंचलह,आँचल
करुणा्,करुणा
अठल,अटल
निप,निपुण
स,सुमार्ग
थैली,थैली
अगूबा,अगुवा
प्रभाव्,प्रभाव
स,सरल
सआ,साथी
चँ,चाँदी
भन्डारह,भन्डार
जुरेली्,जुरेली
जागृतिह,जागृति
त्रिक,त्रिकोण
नजहिर,नजिर
यउ,युगल
मैन,मैना
घुंती,घुम्ती
सुमार्ग,सुमार्ग
फटिक्,फटिक
आंगान,आँगन
कल्म,कलम
वइवइ,विविध
लक्ष्,लक्ष्य
बिगुलह,बिगुल
भू,भूमिका
सम,समता
कपुɦ,कपुर
चइत्,चित्र
साख,साख
आकाशा,आकाश
सगओ,सगोल
बगैंचा,बगैँचा
सफ,सफा
कविता,कविता
किल्ल,किल्ला
सीमल,सिमल
तरएल,तरेली
कदमह,कदम
अगुव,अगुवा
समई,समीप
जुरेल,जुरेली
कवइत,कविता
कइ,किरण
अप,अपार
जरा,जरायो
आंगनह,आँगन
दर्पण्,दर्पण
य,योग
द्रव्,द्रव्य
शीतल,शीतल
हरितह,हरित
अनउ,अनुज
आशा,आशा
कलाह,कला
वि,विशाल
गाजाल,गाजल
साहइत,साइत
जहल,जल
शीर,शिर
मु,मुना
संगम,संगम
समीपह,समीप
थैल,थैली
रि,रिवाज
खन,खनिज
नमुना,नमुना
तआ,ताली
सुयो,सुयोग
बि,बिपना
रजहत,रजत
चम,चमेली
अणुज,अनुज
परेवाह,परेवा
मलम,मलम
सुहन्दर,सुन्दर
अथाहा,अथाह
चौतारीह,चौतारी
जमीन,जमिन
म,मणि
वइ,विवेक
हार्दिक,हार्दिक
ईनाम,इनाम
चेहरा्,चेहरा
चमेहली,चमेली
अभयह,अभय
किराण,किरण
जोर,जोर
छिमेक,छिमेकी
सगुन,सगुन
जा,जागृति
कोईली,कोइली
सिम,सिमाना
चेहहरा,चेहरा
चाँदनी्,चाँदनी
जमइ,जमिन
प्र,प्रकाश
प्री,प्रीति
सन्,सन्दुक
स,साधना
विज्,विज्ञान
माळी,माली
बहा,बहाल
गहहना,गहना
चेहतन,चेतन
रमाण,रमण
अरुङ,अरुण
धनह,धन
बगलह,बगल
क,कवच
जआत,जाती
पवइ,पवित्र
खनीज,खनिज
म,मुना
शईत,शीतल
नमन,नमन
बगआ,बगान
अनन्त,अनन्त
डाँफेह,डाँफे
गोचर्,गोचर
नइ,निर्माण
ज,जगत्
र,रेसम
भुवनह,भुवन
मुहान्,मुहान
अखन्ड,अखण्ड
सुरज्,सुरज
गमला्,गमला
अमाल,अमल
आकाल,आकार
यन्त्,यन्त्र
शयान,शयन
आंच्ल,आँचल
तराजु्,तराजु
थैली्,थैली
कए,केसर
मऔ,मौसम
मानहक,मानक
कमल्,कमल
ल,लाली
सकहल,सकल
तिर्स,तिर्सना
करुण,करुणा
सुन्,सुन
नइग,निगम
कद,कदम
नरमह,नरम
सउम,सुमुख
अगउव,अगुवा
युगाल,युगल
बिरुवा्,बिरुवा
उत्,उत्तम
लगहन,लगन
नइर्म,निर्माण
उ,उषा
खनहिज,खनिज
चिरायु्,चिरायु
थ,थाली
समहता,समता
फटीक,फटिक
नेतार,नेत्र
पुष्ह्प,पुष्प
तरल,तरल
मिलन्,मिलन
सफए,सफेद
मखहन,मखन
ज्यओ,ज्योति
विद्याह,विद्या
कउस,कुसुम
उदार,उदार
म,मिसिल
कुंज,कुञ्ज
बटुवा,बटुवा
प्रईत,प्रीति
वइश,विशाल
दिया,दियालो
सआइ,साइत
श,शिर
सुहगम,सुगम
जहआ,जहाज
सुन्दर,सुन्दर
चौतारी्,चौतारी
र,रत्न
अति,अतिथि
सन्,सन्ध्या
वऋक्,वृक्ष
रौनक,रौनक
सद,सदन
तबलाह,तबला
महिम,महिमा
कुश,कुशल
माला्,माला
रौ,रौनक
अजार,अजर
सउ,सुधन
ग,गगन
कामनाह,कामना
सुगन्,सुगन्ध
रउप,रुपक
सराल,सरल
लवण्,लवण
दलान,दलान
दइव,दिवस
रौनकह,रौनक
सउमआ,सुमार्ग
स,सपना
अग्रज्,अग्रज
स,सदन
मिसिळ,मिसिल
सिहमाना,सिमाना
शउ,शुभ
यन्त्र्,यन्त्र
मि,मिलन
अतिथी,अतिथि
पठहन,पठन
चँदन,चाँदनी
सिमानाह,सिमाना
साहास,साहस
नम,नमन
अथा,अथाह
अ,अजय
हवेलीह,हवेली
उदय्,उदय
विविहध,विविध
अक्ष,अक्षर
पठण,पठन
मऐदआ,मैदान
आदर्श,आदर्श
प्रणयह,प्रणय
प,पुस्तक
भरोस,भरोसा
व,विनय
इ,इनाम
सारथीई,सारथी
विपहुल,विपुल
विक,विकास
आवास्,आवास
स,सन्दुक
नियम्,नियम
स,साझा
आधाहर,आधार
इनाहम,इनाम
रमण्,रमण
आकाहर,आकार
न,निर्माण
मसला,मसला
निपुण्,निपुण
चक्रह,चक्र
जगात,जगत्
शिक्षा,शिक्षा
जीवन्,जीवन
मौस,मौसम
लआ,लाभ
चआह,चाहना
प,परेली
त,तलैया
सइर,सिर्जना
तलऐ,तलैया
विविधह,विविध
शय,शयन
मैद,मैदान
स,सुलभ
बिरुहवा,बिरुवा
मुहानह,मुहान
आ,आसन
कुञ्ज्,कुञ्ज
अपा,अपार
सउय,सुयोग
उद,उदार
भन्डार्,भन्डार
लहर,लहर
सिरा,सिरानी
अप,अपूर्व
गृ,गृह
सनध्या,सन्ध्या
साझआ,साझा
गु,गुराँस
बइप,बिपना
अपऊर्,अपूर्व
प्रब्ल,प्रबल
वइ,विजय
वइशआ,विशाल
भ,भुवन
महिमा,महिमा
लँक,लाँकुरी
रिवाज्,रिवाज
कɦुणा,करुणा
सिन्,सिन्धु
आय,आयाम
दोभान्,दोभान
ल,लगन
अनुझ,अनुज
मऐ,मैना
भूमिक,भूमिका
अजर,अजर
सकलह,सकल
संयो,संयोग
कळा,कला
रए,रेखा
पोख,पोखरी
आकास,आकाश
गओर,गोरस
न,नगर
मञ्ज,मञ्जरी
शिक्,शिक्षा
म,मिलन
रुप,रुपक
प,परेवा
ग,गृह
साक्ष,साक्षी
च,चाँदनी
बटउ,बटुवा
साक,साकार
अपारा,अपार
कलम,कलम
थालीह,थाली
मउह,मुहान
सुध,सुधन
भंडार,भन्डार
त,तक्मा
सरल्,सरल
स,सन्ध्या
चिहत्र,चित्र
तरेळी,तरेली
सिम,सिमल
मोहहर,मोहर
मुरली,मुरली
सिमान,सिमाना
किल्ला,किल्ला
नयन्,नयन
मउ,मुना
पठन,पठन
दईक्,दीक्षा
बिपना,बिपना
मलाम,मलम
कपउ,कपुर
निसान,निसाना
सउ,सुशील
तओर,तोरण
समीइर,समीर
ह,हरित
रत्न्,रत्न
ज्योती,ज्योति
जुन,जुनेली
न,नक्षत्र
सुधन्,सुधन
डबल,डबली
नमुणा,नमुना
माणिहक,माणिक
मऔल,मौलिक
नइ,निर्मल
बचनह,बचन
समूहह,समूह
मइ,मिठास
सुदिन,सुदिन
मऐ,मैदान
उदाहर,उदार
भ,भूगोल
लगन्,लगन
लालीह,लाली
चेतन,चेतन
रिवाजह,रिवाज
अर,अर्पण
ज्ञान,ज्ञान
शाल,शालीन
साँधआ,साँध
मऔलइ,मौलिक
कपहिल,कपिल
आधारा,आधार
बइह,बिहानी
रेस,रेसम
अंं्त,अनन्त
छइ,छिमेकी
न,निवास
नइर्म,निर्मल
स,सटीक
श,शान
कविताह,कविता
पवहन,पवन
ग,गौरव
रश्,रश्मि
लहन,लहना
नइर्,निर्माण
पऔव,पौवा
चाहहना,चाहना
नगɦ,नगर
ढोकाह,ढोका
प,पन्ना
कउश,कुशल
नजइ,नजिर
सआ,साक्षी
ममटा,ममता
सन्दुक्,सन्दुक
आ,आधार
मोहार,मोहर
गाजहल,गाजल
छायाहाँ,छायाँ
ह,हवेली
रओह,रोहिणी
मसहला,मसला
ल,लता
नरहम,नरम
सटीक,सटीक
मगहन,मगन
अगुवा,अगुवा
कर,करुणा
कद्र,कदर
परेळी,परेली
सौगात्,सौगात
परए,परेली
मञ्जरीह,मञ्जरी
तइर्,तिर्सना
गुराँस्,गुराँस
प्रगहति,प्रगति
विज्ञ,विज्ञान
सघ,सघन
से,सेवा
दइयआल,दियालो
हार्दिक्,हार्दिक
ध,धनेश
अखn्ड,अखण्ड
रउ,रुपक
रेख,रेखा
लाँकुरी,लाँकुरी
समीर्,समीर
जमु,जमुना
दर्शान,दर्शन
मनीहषा,मनीषा
मोतीह,मोती
पाइला,पाइला
भन्ह्डार,भन्डार
अ,अतिथि
सजाग,सजग
शैळी,शैली
यआ,यात्री
रसिक,रसिक
डँ,डाँफे
संय,संयोग
नयण,नयन
युवा,युवा
परएव,परेवा
सुहमुख,सुमुख
अमरा,अमर
विजहय,विजय
माला,माला
क,किल्ला
संयोोग,संयोग
परए,परेवा
छआ,छाता
मयू,मयूर
साध,साधना
नइसआ,निसाना
सघनह,सघन
बइरउ,बिरुवा
चित्,चित्र
पृथ्व,पृथ्वी
अजहय,अजय
जउ,जुनेली
नइ,निपुण
बगैँचा्,बगैँचा
सफेेद,सफेद
तबल,तबला
लेखाक,लेखक
सआकष,साक्षी
बिरु,बिरुवा
मानक्,मानक
र,रश्मि
भरोहसा,भरोसा
इनामह,इनाम
प्रदी,प्रदीप
मखान,मखन
बगैँच,बगैँचा
शुभह,शुभ
आलो,आलोक
छआ,छायाँ
लँ,लाँकुरी
लहणा,लहना
ज,जुनेली
लेख,लेखक
दर्पं,दर्पण
र,रेखा
माणीक,माणिक
चाँद,चाँदनी
कप,कपिल
गमला,गमला
भ,भरोसा
मौ,मौसम
दओ,दोभान
पवान,पवन
साँ,साँध
ग,गोरस
यओ,योजना
त,तराजु
सुगन्धह,सुगन्ध
जमिनह,जमिन
बचहन,बचन
नाकाह,नाका
छ,छिमेकी
त,तबला
नजि,नजिर
सुमुख्,सुमुख
हाक,हाकिम
डाँफे्,डाँफे
मद,मदत
सउ,सुन्दर
धहन,धन
रोहिहणी,रोहिणी
डबळी,डबली
भवण,भवन
मधुह,मधु
मउहआ,मुहान
स,साक्षी
उमङ्गह,उमङ्ग
लोचान,लोचन
सिम्,सिम्रिक
प्रबल्,प्रबल
सफेदह,सफेद
कइन,किनारा
ज,जल
पौवा,पौवा
वजान,वजन
साझ,साझा
मौलिकह,मौलिक
प्रदीप्,प्रदीप
अग्,अग्रज
मुणा,मुना
उद,उदय
कोइ,कोइली
नय,नयन
कोपिला्,कोपिला
सवल्,सवल
सुवर्ण्,सुवर्ण
अम्ल,अमल
क,कण्ठ
चर,चरण
जीवहन,जीवन
मैदान्,मैदान
आलोका,आलोक
वृक्षह,वृक्ष
मु,मुहान
विशाहल,विशाल
अ,अजर
आध,आधार
सु,सुन
म,मलम
विज्ञानह,विज्ञान
वइनम्,विनम्र
बहर,बर
सुदिन्,सुदिन
मुनाळ,मुनाल
आदहर्श,आदर्श
चांदी,चाँदी
त,तोरण
सनदुक,सन्दुक
तबला्,तबला
ज,जाती
सन्ध्,सन्ध्या
अग्राज,अग्रज
कदाम,कदम
मगनह,मगन
रौनाक,रौनक
प्,प्रकाश
कऋ,कृपा
मदण,मदन
पव,पवित्र
ग,गुराँस
गओच,गोचर
फटिक,फटिक
बगान,बगान
पोखरी,पोखरी
विधान्,विधान
स,सखा
सनहदुक,सन्दुक
स,सफल
प्रकृतिह,प्रकृति
विपूल,विपुल
शयन,शयन
उन्नहति,उन्नति
संगहम,संगम
परेव,परेवा
सिमाना,सिमाना
ज्यओत,ज्योति
प,पवन
म,मोती
इनाम,इनाम
निर्दो,निर्दोष
दोभ,दोभान
रसिकह,रसिक
घउ,घुम्ती
तरए,तरेली
बाला्,बाला
सा,साँध
रिव,रिवाज
स,सेवा
धऐर्,धैर्य
सुल,सुलभ
दीहप,दीप
गौँथली,गौँथली
महि,महिमा
सउनऔल,सुनौलो
अतीथि,अतिथि
गृह,गृह
काम,कामना
मदत्,मदत
लह्र,लहर
बआल,बाला
पृथ्,पृथ्वी
नइर्,निर्मल
स,सिर्जना
सयओ,संयोग
फू,फूल
सक्षम्,सक्षम
जी,जीवन
सइनध,सिन्धु
अ,अटल
बइग,बिगुल
डाँफे,डाँफे
दइ,दियालो
सघान,सघन
भरोसा्,भरोसा
त्रिकोण,त्रिकोण
मसल,मसला
कुशल्,कुशल
भऊगओ,भूगोल
साइत्,साइत
मउल,मुलुक
कइ,किनारा
कइर,किरण
छिम,छिमेकी
डबलीह,डबली
आयाम्,आयाम
मउह,मुहार
हर,हरिण
सफहल,सफल
क,कीर्ति
उमङ्ग,उमङ्ग
चन्द्र,चन्द्र
गहन,गहना
पाइळा,पाइला
जुनेली्,जुनेली
मुहार्,मुहार
मुनाह,मुना
म,मोहर
ज,जमिन
मित्,मित
सुहवर्ण,सुवर्ण
सआ,सादा
अक्षर्,अक्षर
मसला्,मसला
गऔ,गौरव
ज्योति्,ज्योति
चाँ,चाँदनी
तक्म,तक्मा
नेत्र्,नेत्र
समीर,समीर
अस,असल
बरह,बर
कओपइ,कोपिला
आमू,आमूल
ख,खजाना
कि,किरण
अनन्त्,अनन्त
हाहकिम,हाकिम
तरेली,तरेली
फऊ,फूल
सुशील्,सुशील
मिलहन,मिलन
बइरउव,बिरुवा
फूळ,फूल
जनहता,जनता
दिवहस,दिवस
मआन,मानक
मखन,मखन
आषा,आशा
अजर्,अजर
तो,तोरण
नहार,नहर
सौगा,सौगात
सार,सारथी
कइनआर,किनारा
छिमेकी्,छिमेकी
खजआ,खजाना
घुम्,घुम्ती
बग्ल,बगल
सीरानी,सिरानी
अ,अपार
सन्द,सन्दुक
ममत,ममता
आकर,आकार
सच,सचेत
थुँ,थुँगो
सा,साझा
गुरांस,गुराँस
र,रजत
छाया,छायाँ
दिवास,दिवस
पाइल,पाइला
शीत्ल,शीतल
ज,जहाज
भन्,भन्डार
वइ,विकास
स,सवल
कप,कपुर
विद्या,विद्या
वइ,विनम्र
सुनौ,सुनौलो
द,दर्पण
सिन्धुह,सिन्धु
साकारह,साकार
गौरवह,गौरव
उदाल,उदार
प्रभाहव,प्रभाव
पर,परेली
फूल,फूल
प्रकआ,प्रकाश
मउन,मुनाल
सा,सारथी
घुम्ती,घुम्ती
न्,न्याय
बगऐँ,बगैँचा
प्रका,प्रकाश
कम्ल,कमल
प्रभा,प्रभाव
अʈʰल,अटल
शान्तिह,शान्ति
उदाɦ,उदार
कामना,कामना
तथ्य्,तथ्य
अपूर्व,अपूर्व
उमङ्ग्,उमङ्ग
काव्,काव्य
रे,रेसम
मलमह,मलम
सउ,सुनौलो
बगल्,बगल
चमेळी,चमेली
रमं,रमण
निकटह,निकट
अपाɦ,अपार
अ,अग्रज
सगहुन,सगुन
हवए,हवेली
तआल,ताली
चाह,चाहना
मदान,मदन
सउर,सुरक्षा
लाली,लाली
किल्लाह,किल्ला
द्रव्यह,द्रव्य
विनहय,विनय
चेहराह,चेहरा
मोह्र,मोहर
च,चेतन
ज्य,ज्योति
जीवनह,जीवन
विशाळ,विशाल
अपऊ,अपूर्व
शआ,शान
मा,माणिक
मुरहली,मुरली
पत,पत्रिका
निकट्,निकट
अ,अतुल
उदारा,उदार
स,सादा
ना,नाका
रऔ,रौनक
गगनह,गगन
के,केसर
आधाल,आधार
जाती्,जाती
प्रज्ञ,प्रज्ञा
बिगु,बिगुल
शुभ,शुभ
वइद्य,विद्या
समीप्,समीप
अग,अगुवा
छहारी,छहारी
पआइ,पाइला
तोरं,तोरण
च,चाँदी
धनेश,धनेश
निर्मल्,निर्मल
पो,पोषण
अर्,अर्पण
युगल,युगल
अपहार,अपार
पओखर,पोखरी
अख्शर,अक्षर
रिवाज,रिवाज
प्रभ,प्रभाव
गमहला,गमला
धनेष,धनेश
सन्दुक,सन्दुक
छइमए,छिमेकी
मानवह,मानव
खजआन,खजाना
थुंगो,थुँगो
चेतनह,चेतन
जन,जनता
रमा,रमा
सूवर्ण,सुवर्ण
नजिर्,नजिर
आलोहक,आलोक
शआन्त,शान्ति
अस्ल,असल
द,दिवा
विविध,विविध
साधाना,साधना
उम,उमङ्ग
डाँहफे,डाँफे
असला,असल
गुरा,गुराँस
सिमा,सिमाना
वइक,विकास
ध,धैर्य
केसर्,केसर
तपान,तपन
तेजह,तेज
निपुहण,निपुण
अजय्,अजय
किरहण,किरण
लो,लोचन
मउहआ,मुहार
न्याय्,न्याय
किल्हला,किल्ला
केसɦ,केसर
थैळी,थैली
तिर्सन,तिर्सना
अर,अरुण
सुम,सुमन
सउ,सुमन
य,युवा
बहआ,बहाल
सपनाह,सपना
कई,कीर्ति
मंग,मंगल
मय,मयूर
मै,मैना
मौसमह,मौसम
पओ,पोखरी
हआरद,हार्दिक
थल,थलो
स,सचेत
तर,तराजु
सहाआरा,सहारा
जगत,जगत्
सुनौल,सुनौलो
चऔत,चौतारी
मन,मन
सुम,सुमार्ग
सउ,सुमार्ग
जमुना्,जमुना
बगैँहचा,बगैँचा
सं,संयोग
न,नियम
स,सघन
सउ,सुदिन
प्रकाहश,प्रकाश
जीवान,जीवन
न,नमन
अमɦ,अमर
क,कुञ्ज
शालीनह,शालीन
चक्,चक्र
जीवण,जीवन
दिवाह,दिवा
च,चिरायु
गौँथलीह,गौँथली
किनार,किनारा
फूहल,फूल
मुरळी,मुरली
ल,लवण
अरूण,अरुण
रेसहम,रेसम
मऔ,मौलिक
सखा,सखा
मिसिहल,मिसिल
लेखक,लेखक
चएहर,चेहरा
सिर,सिरानी
प्रणहय,प्रणय
पुस्तक,पुस्तक
जा,जाती
बगान्,बगान
सु,सुरक्षा
रजत्,रजत
जमिन,जमिन
थुँगो्,थुँगो
साहक्षी,साक्षी
रजात,रजत
वृक्ष्,वृक्ष
व,विधान
नभह,नभ
बचन,बचन
ब,बर
यन्त्र,यन्त्र
पहत्र,पत्र
जुरे,जुरेली
मिहत,मित
हरहित,हरित
मै,मैदान
गौराव,गौरव
आधार,आधार
रुपक,रुपक
धन्,धन
श,शान्ति
सुगन्ध,सुगन्ध
मम,ममता
योज,योजना
दिव,दिवस
परएल,परेली
अखंड,अखण्ड
जुरेळी,जुरेली
अ,अपूर्व
जगहत,जगत्
मआयआल,मायालु
आलोक,आलोक
परेली,परेली
आदर्,आदर
पोखर,पोखरी
बाल,बाला
श,शिशिर
निगम्,निगम
अमार,अमर
पोष,पोषण
श,शुभ
कुशहल,कुशल
सुधन,सुधन
मञ्जर,मञ्जरी
मऔ,मौरी
रेसाम,रेसम
दर्ह्शन,दर्शन
लआल,लाली
स,सहारा
समाज्,समाज
बग,बगान
सिर्ज,सिर्जना
मंग्ल,मंगल
आर्हजन,आर्जन
विव,विवेक
करुणा,करुणा
त्र,त्रिकोण
रओ,रोचक
विजाय,विजय
प्रीति,प्रीति
कलम्,कलम
जागृति,जागृति
लाँकुहरी,लाँकुरी
सूयोग,सुयोग
नक्षत्र,नक्षत्र
लवं,लवण
अ,अक्षर
सक्,सक्षम
अमर,अमर
छवी,छवि
त,ताली
आर्ज,आर्जन
सीम्रिक,सिम्रिक
अरुणह,अरुण
गऔँथ,गौँथली
एकता,एकता
पोषण,पोषण
कमल,कमल
चाँद,चाँदी
हरिण,हरिण
अनुजाह,अनुज
चक्र,चक्र
नगरह,नगर
सआझ,साझा
ब,बिरुवा
गोरे,गोरेटो
भऊग,भूगोल
मह,महल
वइवए,विवेक
नज,नजिर
सफेद,सफेद
यंत्र,यन्त्र
अतूल,अतुल
शिशिरह,शिशिर
मइसइ,मिसिल
विद्य,विद्या
अनन्,अनन्त
सचेतह,सचेत
पऋ,पृथ्वी
लहनाह,लहना
मकहल,मकल
सेव,सेवा
वइज्ञआ,विज्ञान
अख्षर,अक्षर
तबळा,तबला
साथी,साथी
अनुजह,अनुज
द,दीप
प्रीतिह,प्रीति
ऊर्जा,ऊर्जा
विधान,विधान
रचणा,रचना
अतूुल,अतुल
महइ,महिमा
चरण्,चरण
सादा,सादा
सआ,साहस
गौरव,गौरव
सिहप,सिप
सूलभ,सुलभ
भुवान,भुवन
कुश्ल,कुशल
थलो्,थलो
कुशलह,कुशल
अटाल,अटल
ज्ञआ,ज्ञान
डाल,डाली
दोभा,दोभान
ज्योत,ज्योति
सुर,सुरक्षा
ताली,ताली
तोर,तोरण
सिम्र,सिम्रिक
सगुण,सगुन
नियहम,नियम
कवहि,कवि
विजय,विजय
झलकह,झलक
प्रयासह,प्रयास
सआद,सादा
हवे,हवेली
मा,माला
विकासह,विकास
कदɦ,कदर
नगर्,नगर
बिग,बिगुल
व,विशाल
किना,किनारा
अघ्रझ,अग्रज
हरित,हरित
तलैय,तलैया
शा,शालीन
प्रदीहप,प्रदीप
आदरश,आदर्श
स,सिरानी
शयण,शयन
हआकइ,हाकिम
मञ्,मञ्जरी
आकाɦ,आकार
बचहत,बचत
पोखरीह,पोखरी
स,सुन
मआणइ,माणिक
समाय,समय
कोइहली,कोइली
मित,मित
आर्जन्,आर्जन
दइ,दिल
क,कुसुम
ज,जमुना
मन्,मन
सइ,सिप
तोरण,तोरण
पत्र्,पत्र
आसन्,आसन
उदय,उदय
रविह,रवि
कीर्ति,कीर्ति
क्षमताह,क्षमता
सगुन्,सगुन
म,मदत
विनम्,विनम्र
श,शयन
ज,जागृति
च,चक्र
सफल्,सफल
मालाह,माला
सुहशील,सुशील
अखं्ड,अखण्ड
कदम्,कदम
चा,चाँदी
रचना,रचना
सउध,सुधार
कु,कुशल
खजान,खजाना
अथहा,अथाह
चिरायु,चिरायु
रश्ह्मि,रश्मि
सउ,सुविधा
रव,रवि
च,चाहना
मइ,मिसिल
उदा,उदार
आदहर,आदर
कीर्हति,कीर्ति
सफहा,सफा
विज,विजय
छ,छाता
आसनह,आसन
रे,रेखा
च,चिराग
मउर,मुरली
प्रख,प्रखर
आवआ,आवास
च,चित्र
चइ,चिरायु
जउनएल,जुनेली
अ,अमल
दीक्षा्,दीक्षा
नगहर,नगर
ममताह,ममता
दिहल,दिल
सहा,सहारा
आँग,आँगन
सुव,सुवर्ण
तक्मा,तक्मा
पतरइ,पत्रिका
छ,छायाँ
न्या,न्याय
निकास,निकास
नेत्रह,नेत्र
सउ,सुलभ
वइ,विविध
सूधन,सुधन
सुमुखह,सुमुख
लहहर,लहर
जउरएल,जुरेली
गोचर,गोचर
मदहन,मदन
सु,सुमुख
रश्मिह,रश्मि
ऊर्ज,ऊर्जा
द,दिवस
अ,अनन्त
निपुङ,निपुण
ह,हाकिम
हआरदइ,हार्दिक
आंचल,आँचल
अग,अग्रज
मानहव,मानव
म,मुलुक
मायाळु,मायालु
प्रकृति्,प्रकृति
जहाजह,जहाज
ऊ,ऊर्जा
सिम्रिक्,सिम्रिक
सिप्,सिप
सख,सखा
नि,निकट
सआक,साक्षी
चमहक,चमक
तारा्,तारा
बिहानी्,बिहानी
प्रकृहति,प्रकृति
उन्,उन्नति
भु,भुवन
म,मुनाल
सिर्,सिर्जना
समीप,समीप
पाइला्,पाइला
रज,रजत
मआ,मानव
म,माणिक
ज,जरायो
सनह्ध्या,सन्ध्या
र,रौनक
सुवि,सुविधा
वइन,विनय
तक्माह,तक्मा
क,कलम
रमणह,रमण
साकार्,साकार
सुनह,सुन
गओ,गोरेटो
सउ,सुरज
ऊर्झा,ऊर्जा
चाहणा,चाहना
स,संगम
योजना्,योजना
तोरण्,तोरण
शि,शिक्षा
आधआ,आधार
कपुर्,कपुर
ज्ञ,ज्ञान
चाँदणी,चाँदनी
प्र,प्रयास
भरो,भरोसा
वजनह,वजन
चमए,चमेली
सक्ष,सक्षम
अतहिथि,अतिथि
थाली्,थाली
सजगह,सजग
सआकआ,साकार
अर्पाण,अर्पण
समताह,समता
सवल,सवल
अ,अथाह
भुव,भुवन
प्रयास्,प्रयास
सेवा,सेवा
छआत,छाता
अपारह,अपार
कुञ्जह,कुञ्ज
लगान,लगन
घुम्ती्,घुम्ती
निसाना,निसाना
नभ्,नभ
अनु,अनुज
मौर,मौरी
कआ,काव्य
कुसुम्,कुसुम
आदरा,आदर
त्रिकोहण,त्रिकोण
शैली,शैली
कवीता,कविता
लहार,लहर
दोभान,दोभान
शइ,शिर
जमुन,जमुना
चाँहदनी,चाँदनी
दिवा्,दिवा
विप,विपुल
आदर्श्,आदर्श
अखण्ड्,अखण्ड
निर्,निर्दोष
अगु,अगुवा
चौतार,चौतारी
नइप,निपुण
वि,विधान
कलाम,कलम
करउ,करुणा
पठन्,पठन
सउरकष,सुरक्षा
रए,रेसम
उन्न,उन्नति
मइ,मिलन
काव्ह्य,काव्य
खानी्,खानी
बगाहान,बगान
विधानह,विधान
मह्ल,महल
बगै,बगैँचा
पोखरी्,पोखरी
सचे,सचेत
सिहरानी,सिरानी
सौगाआत,सौगात
मौ,मौलिक
गौंथली,गौँथली
